Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|El Comercio|elcomercio.pe|El poder presidencial en shock, por Juan Paredes Castro|De lo que menos hablan Keiko Fujimori, Pedro Pablo Kuczynski, César Acuña y Alan García es de cuán decididos están a sacar el poder presidencial de su actual estado de shock...No se trata de que cada cual tenga una clara idea de gobernar y de cómo hacer las cosas desde el primer día y que eso basta para poner la institucionalidad presidencial en el nivel perdido, en la legitimidad dilapidada y en la dirección extraviada...Hace falta que cada cual asuma un serio compromiso de cambio respecto a la estructura de mando más sensible del sistema político...El poder presidencial ha sufrido un daño profundo desde el comienzo del gobierno de Ollanta Humala, con graves distorsiones e intromisiones en su interior, con una Presidencia del Consejo de Ministros llevada a la devaluación de sus fines y medios y con vicepresidencias en permanente colisión y disolución. Lo menos parecido a una normalidad democrática. Lo más parecido a una autocracia rediviva.|20/12/2015|5994.53||0||Juan Paredes Castro|César Acuña Peralta|Neutro|2015-12
Web|Perú 21|peru21.pe|Fredy Otárola: “Vamos a quitarle votos a César Acuña”|Entrevista. Fredy Otárola, congresista de la República. (...) ¿Daniel Urresti ya es el candidato presidencial del nacionalismo?.Hasta ahora es el único precandidato y yo voy a votar por él porque representa no solo el sentir del Partido Nacionalista sino también el de muchos peruanos que ven en él una alternativa por lo eficiente que fue como ministro...¿No es un candidato distractor y el gallo de tapada es César Acuña?.De ninguna manera, ese es un chiste –no digamos de mal gusto– sin fundamento. Nosotros tenemos nuestro candidato –que espero sea Daniel Urresti–, vamos a votar por él y vamos a quitarle votos a todos, incluyendo al señor Acuña.|11/12/2015|1874.83||0||Fredy Rolando Otárola Peñaranda|César Acuña Peralta|Neutro|2015-12
Web|Correo|diariocorreo.pe|¿Usted entiende esto? - Juan Carlos Valdivia|Con Nadine trabajaron por un tiempo Verónica Mendoza y Sergio Tejada que se han reunido con Marisa Glave y otros exregidores de Villarán para impulsar un proyecto de izquierda...De Villarán también fue socio Vladimiro Huaroc en Fuerza Social (fundada por el primero, pero que se la quedo la segunda). Hoy Huaroc es candidato a la vicepresidencia por el fujimorismo. Huaroc ha sido funcionario de este gobierno en la PCM, donde compartió labores con Julio Guzmán, también exfuncionario de este gobierno y autodenominado “outsider”. Otra socia de Villarán ha sido Anel Townsend, quien ahora es candidata con Acuña.|23/12/2015|702.1||0||Juan Carlos Valdivia|César Acuña Peralta|Neutro|2015-12
Radio|Radio San Borja|No hay Derecho|Declaraciones del director de la revista Poder David Rivera (San Borja)|Enlace telefónico. El director de la revista Poder, David Rivera, aseguró que el fujimorismo perdió las elecciones en el 2011 por minimizar los casos de violación de derechos humanos que ocurrieron en el gobierno de su padre. Agregó que eso habría provocado un cambio de discurso de Keiko Fujimori. Rivera recordó que Pedro Pablo Kuczynski logró el respaldo de Fernando Rospigliosi, quien también había conversado con Keiko Fujimori. En otro momento, afirmó que César Acuña sería derrotado por Keiko en una segunda vuelta.|02/12/2015|1327.87||1241||David Rivera Del Águila|César Acuña Peralta|Negativo|2015-12
Web|Correo|diariocorreo.pe|El menú de candidatos - Renato Sandoval|Intentemos echarle un poco de humor a la campaña y pongamos en el papel de guardianes de casa a cinco candidatos presidenciales. A quién de ellos le dejaría cuidando a sus hijos. Sin escabullirse en la negación porque el próximo año a alguien tenemos que dejarle la casa por un quinquenio.. PPK podría ser el abuelo que engríe al nieto. Ya no correría detrás del pequeño, sino solo observaría y lo educaría con mano firme como la de un ministro de Economía. El niño aprendería a hacer negocio y le daría más valor al dinero que a su propia vida...César Acuña no se ve como un mal padre, pero todo lo resolvería con dinero. Inclusive si el niño hiciera un berrinche, le compraría el llanto por gotas y de yapa su beca para la universidad. El niño no leería ni Coquito y se la pasaría mirando Esto es guerra y Combate.|11/12/2015|702.1|326.28|0||Renato Sandoval Gonzáles|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|N Portada|Congresistas García Belaunde y Mulder opinaron sobre firma de Pacto ético electoral (Canal N)|Francisco Távara, presidente del Jurado Nacional de Elecciones, lamentó que ningún representante del Partido Nacionalista haya asistido a la firma del Pacto ético Electoral, iniciativa que tuvo también la participación de la ONPE, Reniec, y Defensoría del Pueblo. El congresista aprista Mauricio Mulder aclaró que los que acuden a la firma del Pacto ético son los representantes de los partidos y no los candidatos presidenciales. Pedro Pablo Kuczynski, candidato presidencial de Peruanos Por el Kambio, suscribió el pacto, mientras que el presidente del Jurado Nacional de Elecciones negó tener algún compadrazgo con el candidato César Acuña. A su turno, el legislador Víctor Andrés García Belaunde dijo que el Partido Aprista ha hecho bien en distanciarse del expresidente regional del Callao Alex Kouri..Sobre otro tema, Mauricio Mulder mencionó algunas de los puntos de la aprobación de la insistencia al a modificación de la Ley de Partidos Políticos. Por su parte, García Belaunde dijo que lo criticable es el momento en el que se aprueba la norma pues ya hay un proceso electoral en marcha.|16/12/2015|8316||594||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Web|La República|larepublica.pe|""César Acuña debe mostrar finanzas con transparencia"", afirma Villanueva|César Villanueva, integrante del equipo de campaña de Alianza Para el Progreso (APP), señaló que el candidato de ese partido, César Acuña, debe mostrar las finanzas de manera transparente.. Además, Villanueva dijo que su papel dentro de la campaña será al vocería de las propuestas del plan de gobierno de APP. Añadió que plantea la creación de un gabinete regional que trabaje junto al Consejo de Ministros...Por su parte, el Jurado Nacional de Elecciones (JNE) informó que César Acuña, deberá responder por supuestamente usar sus universidades para hacer proseletismo político.|16/12/2015|1014.43||366||Carlos Calderón Carvajal|César Acuña Peralta|Negativo|2015-12
Web|Perú 21|peru21.pe|César Acuña: Fiscalía investiga a candidato presidencial por otra subvención irregular|La Fiscalía Especializada en Delitos de Corrupción de Funcionarios de La Libertad formalizó investigación contra el candidato presidencial César Acuña por la presunta entrega irregular de una subvención de S/.48 mil cuando era alcalde de Trujillo. El dinero fue destinado para una actividad navideña en diciembre de 2013, en la que hubo una chocolatada, pero que finalmente se convirtió en un evento proselitista.|23/12/2015|1874.83||0||Humberto Lay Sun|César Acuña Peralta|Positivo|2015-12
Web|Perú 21|peru21.pe|La plata y Anel - Luis Davelouis|Ofrecer y no molestarse en cumplir las promesas es una antigua mala costumbre que tiene que ver con la poca coherencia y consecuencia de nuestros políticos y de nuestra sociedad. El compromiso no existe y hoy hago lo que me conviene o conviene a mis socios y sirve a mis propios intereses. Lo que dije ayer, no importa. El transfuguismo es, principalmente, un claro síntoma de eso. El ejemplo reciente: que Anel Townsend diga que se alía con el movimiento de César Acuña, entre otras cosas, para “fortalecer los partidos políticos, la democracia interna y, con ellos, tomar el riesgo y dar continuidad” ya no sorprende ni da cólera. Da risa.|08/12/2015|1874.83|240.49|0||Luis Davelouis Lengua|César Acuña Peralta|Neutro|2015-12
Web|La República|larepublica.pe|Mineros artesanales quieren estar en la lista congresal del partido APP|Considerando que con una representación en el Congreso de la República sus derechos serían mejor defendidos, el asesor legal de la Federación de Mineros Artesanales de La Libertad (Fremarlib), Adolfo Valverde Calipuy, expresó que este sector debe tener un lugar en la lista de candidatos por Alianza Para el Progreso (APP)..Más aún, Valverde, quien es voceado a integrar dicha nómina, argumentó que constituyen un importante bolsón electoral que debe ser tomado en cuenta al momento de asignar el número al aspirante minero..“Sabemos que el sector minero, agrario y otros gremios liberteños deberían tener representación en el Legislativo. Semanas atrás se abordó el tema con el candidato presidencial de APP, César Acuña Peralta, ahora estamos a la espera de la confirmación”, refirió.|11/12/2015|1014.43|56.52|0||Adolfo Valverde Calipuy|César Acuña Peralta|Positivo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al experto en temas electorales Carlo Magno Salcedo (Exitosa)|Entrevista. El experto en temas electorales Carlo Magno Salcedo negó que integre lista al Congreso por el partido de PPK. Más adelante, se refirió a las candidaturas presidenciales de César Acuña, Alan García y otros políticos. Luego, Magno Salcedo refirió que la Sunedu debe indagar de forma exhausta a las universidades que vienen siendo utilizadas por candidatos presidenciales. Cabe precisar, que esto lo dice en clara alusión a la Universidad César Vallejo y la Universidad San Martín de Porres. “APP ya fue sancionado antes por la ONPE, esto fue impugnado y llevado al JNE, pero hasta la actualidad la deuda dada no es pagada”, precisó.|28/12/2015|3383.1||1790||Carlo Magno Salcedo|César Acuña Peralta|Neutro|2015-12
Televisión|RBC Satelital|Habla el Pueblo|Ranking de las camisetas políticas (Canal 11)|Entrevista. El analista político Raúl Sotelo, refirió que existe una cultura de oportunismo en los políticos lo cual no da estabilidad, comentó que si bien en la alianza entre el PPC y el Apra existe una misma línea de derecha, anteriormente estuvieron enfrentados de manera visceral. Por su parte, el analista político Marcos Ibazeta, dijo que César Acuña está captando políticos de diferentes corrientes con un fin electoral, agregó que mientras en los partidos políticos de izquierda existe coherencia programática e idelógica, en los partidos del centro y derecha hay un descaro y no les importa el tema ideológico. En otro momento, Raúl Sotelo señaló que el tema de la delincuencia no es problema solo de la Policía Nacional, sino que se trata de una visión integral que tiene que ver con el Poder Judicial, el Ministerio Público, el Inpe e incluso el Colegio de Abogados.|16/12/2015|5567.64||1677||Marcos Ibazeta Marino|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|N Portada|Congresistas Abugattás y Salgado opinaron sobre anunciadas alianzas con miras a elecciones del 2016 (Canal N)|El Partido Aprista se aliará con el Partido Popular Cristiano y Vamos Perú para las elecciones del 2016. El líder aprista Alan García dijo querer que Lourdes Flores integre su plancha. Por su parte, Alianza Para el Progreso irá en alianza con Somos Perú y Restauración Nacional. .La congresista de Fuerza Popular Luz Salgado dijo que no hay objetivos programáticos e ideológicos que unan al Apra con el PPC y que la finalidad de esta última agrupación es salvar la valla electoral. Refiriéndose a la situación del Partido Nacionalista, la congresista fujimorista dijo que los ministros de Economía y Trabajo no se pronuncian ante la situación difícil en el plano económico..Por su parte, el congresista nacionalista Daniel Abugattás señaló que las alianzas políticas desinstitucionalizan la política. En otro momento, señaló que la alianza entre el PPC y el Apra consolidaría la posición de estos partidos como de “extrema derecha”. .Durante el diálogo, la congresista Luz Salgado se refirió a las conversaciones para alianzas que habría sostenido Somos Perú con Pedro Pablo Kuczynski y con César Acuña. También comentó que Lourdes Flores fue maltratada por Alan García y que a muchos pepecistas no les debe gustar la alianza que se anuncia. Por su parte, Abugattás afirmó que Keiko Fujimori se ha “robado” varias de las propuestas del plan de la Gran Transformación y añadió que César Acuña quedaría como el “candidato del pueblo”. Al final del diálogo se presentaron caricaturas políticas sobre César Acuña, Keiko Fujimori, Alan García, Alejandro Toledo.|11/12/2015|14224||1016||Daniel Abugattás Majluf|César Acuña Peralta|Neutro|2015-12
Televisión|Capital|Contra Corriente |Entrevista a Anel Townsend (Capital TV)|Entrevista. Anel Townsend es la nueva miembro del equipo de campaña APP . La ex ministra de la mujer Anel Townsend se presenta como la nueva militante de esta agrupación que lidera el ex gobernador regional César Acuña..Townsend se encargará de liderar la campaña de APP en la ciudad de Lima.. .Como se recuerda, la ex parlamentaria ocupó un escaño en el Congreso hasta en tres oportunidades; la primera en 1995, con el partido Unión Por el Perú (UPP) de Javier Pérez de Cuéllar; luego en el 2000, con Somos Perú (SP), del desaparecido Alberto Andrade; y en el 2001 –tras las elecciones que se convocaron debido a la renuncia de Alberto Fujimori como presidente– con Perú Posible (PP), de Alejandro Toledo.. .Asimismo, en el 2013 respaldó a la entonces alcaldesa de Lima, Susana Villarán, en el intento de revocatoria. Townsend explicó que una de las motivaciones para ser parte del equipo de Acuña es que el partido ""promueve principios"" por los que ella ha batallado, incluso, desde sus inicios en el periodismo.|10/12/2015|7178.5||2051||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Web|RPP|rpp.com.pe|Afirman que partido nacionalista apoyó a Yamila Osorio en elecciones|El partido nacionalista jugó un papel importante en las elecciones regionales realizadas en el 2014, donde salió electa la actual gobernadora de Arequipa, Yamila Osorio Delgado. ..Según el excongresista nacionalista, Álvaro Gutiérrez, la hoy gobernadora ganó en segunda vuelta electoral porque los gobernadores del actual partido de gobierno en provincias apoyaron la campaña e influenciaron en la población para respaldar a Osorio Delgado...Asimismo, señaló que no descarta que la gobernadora de Arequipa firme alianza o respalde la candidatura de César Acuña, que según refirió Álvaro Gutiérrez, es apoyado por el actual partido de gobierno.|09/12/2015|1700.92||0||Álvaro Gutiérrez Cueva|César Acuña Peralta|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Lima, la perdedora - José Carlos Requena|El creciente interés por la campaña electoral, con sus espectacularidades y sus penas, hace que las discusiones empiecen a girar en torno a la política, la tradicional y la 2.0. (...) Otra constatación importante es el peso de las tradiciones políticas, que contrastan con los resultados nacionales globales. Toledo fue segundo en su región de origen con 30 %, mientras que el chiclayano Luis Castañeda quedó tercero en Lambayeque con 24%. En tanto, la tradición acciopopulista del oriente algo debe haber pesado en el 20% que alcanzó Valentín Paniagua en el 2006 en Loreto y en la única victoria regional de Toledo el 2011 en la misma región (AP era aliado de Perú Posible) con 34%.|20/12/2015|10430.56|536.39|0|14|José Carlos Requena|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Correo|Correo|Pacto APRA-PPC deja a Álex Kouri fuera de elecciones 2016|La firma de alianzas electorales reavivó la esperanza de ciertos partidos políticos para superar la valla electoral, lo cual les permitirá mantener si inscripción en el Jurado Nacional de Elecciones (JNE) y no desaparecer del panorama político, pero a su vez sacó de la carrera al congreso a algunos como Álex Kouri (Chim Pum Callao), y motivó la renuncia partidaria de otros, como el alcalde Miraflores, Jorge Muñoz (Somos Perú). (...)Entre tanto, Roberto Gómez Baca, vicepresidente de Somos Perú y alcalde de Surco, rechazó que la fusión de fuerzas políticas con APP se haya realizado de forma improvisada. ""Más improvisada es la renuncia que el proceso que se ha llevado a cabo para decidir ir en alianza con el partido del señor (César) Acuña"", dijo Gómez Baca.|13/12/2015|14161.88|1345.36|0|2|Roberto Gómez Baca|César Acuña Peralta|Negativo|2015-12
Web|La República|larepublica.pe|Reglas no escritas - Augusto Álvarez Rodrich|(...) En diciembre 2013, Keiko Fujimori encabezaba la competencia con 30% de intención de voto según Ipsos, y ahora lo sigue haciendo con 33%. Asimismo, Pedro Pablo Kuczynski iba segundo con 17% y hoy está en 16%; Alan García iba tercero con 10% y ahora tiene 8%; y Alejandro Toledo estaba en quinto lugar con 5%, exactamente donde está y lo que tiene ahora. La gran diferencia entre la foto de diciembre de 2013 y la de diciembre de 2015 es que César Acuña más que triplicó su intención de voto, pasando de tener 4% a 13%..|17/12/2015|1014.43||0||Augusto Álvarez Rodrich|César Acuña Peralta|Neutro|2015-12
Radio|RPP|La Rotativa del Aire (Primera Edición)|Partidos políticos firmaron Pacto Ético Electoral (RPP)|Titular. Los 21 partidos políticos que participarán en las elecciones generales del 2016 se comprometieron a hacer uso responsable de las redes sociales durante la firma del Pacto Ético Electoral. El presidente del JNE, Francisco Távara, negó que el candidato César Acuña sea el padrino de confirmación de su hija.|17/12/2015|275||25||Francisco Artemio Távara Córdova|César Acuña Peralta|Positivo|2015-12
Radio|Exitosa|Nicolás Lucar en Exitosa|Análisis de Fernando Tuesta sobre partidos políticos (Exitosa)|Vía telefónica. Tras conocerse que el Jurado Electoral Especial resolviera abrir proceso contra el partido de César Acuña, el analista electoral Fernando Tuesta Soldevilla sostuvo que la dinámica de electores y postulantes es variable, por lo que, el proceso sería sancionador contra Alianza Para el Progreso (APP) por el presunto uso de fondos de universidades y propaganda en centros escolares. Aseguró que APP podrá apelar ante el JNE en última instancia. Por otro lado, no descartó que haya algún avance en materia de reforma electoral, pero habría una pugna interna de partidos por sendos puntos.|22/12/2015|931.77||493||Fernando Tuesta Soldevilla|César Acuña Peralta|Neutro|2015-12
Web|El Comercio|elcomercio.pe|César Acuña: no hay fecha para retiro de publicidad de la UCV|El partido Alianza para el Progreso (APP) no sabe hasta cuándo seguirá el rostro de su líder, César Acuña, apareciendo en las publicidades de la Universidad César Vallejo, dijo ayer a este Diario el personero legal de esa agrupación Juan Caros Gonzales...La semana pasada, Gonzales aseguró que había conversado con las autoridades del centro de estudios para que sean retirados los paneles en los que aparece César Acuña, fundador de esa universidad y candidato presidencial...Sin embargo, ayer señaló que no puede dar una fecha estimada de cuándo esta propaganda será retirada, pues aseguró que APP no tiene injerencia en las decisiones administrativas de la universidad fundada por César Acuña.|28/12/2015|5994.53||0||Fernando Miguel Rospigliosi Capurro|César Acuña Peralta|Negativo|2015-12
Web|El Comercio|elcomercio.pe|Daniel Urresti criticó a César Acuña por su carrera académica|El ex ministro del Interior Daniel Urresti ironizó hoy en torno a la preparación académica del candidato presidencial de Alianza Para el Progreso (APP), César Acuña. (...) ""El señor César Acuña, ¿cuál es él, segundo [en la intención de voto] no era PPK? Ya sé de quién me hablan, el de la raza diferente. Ahora sí me convenzo de que es de una raza diferente porque tiene cuatro doctorados, seis maestrías, pero sin haber hecho la primaria"", afirmó.|10/12/2015|5994.53||0||Daniel Belizario Urresti Elera|César Acuña Peralta|Negativo|2015-12
Web|El Comercio|elcomercio.pe|César Acuña: no hay fecha para retiro de publicidad de la UCV|El partido Alianza para el Progreso (APP) no sabe hasta cuándo seguirá el rostro de su líder, César Acuña, apareciendo en las publicidades de la Universidad César Vallejo, dijo ayer a este Diario el personero legal de esa agrupación Juan Caros Gonzales...La semana pasada, Gonzales aseguró que había conversado con las autoridades del centro de estudios para que sean retirados los paneles en los que aparece César Acuña, fundador de esa universidad y candidato presidencial...Sin embargo, ayer señaló que no puede dar una fecha estimada de cuándo esta propaganda será retirada, pues aseguró que APP no tiene injerencia en las decisiones administrativas de la universidad fundada por César Acuña.|28/12/2015|5994.53||0||Angel Javier Velásquez Quesquén|César Acuña Peralta|Negativo|2015-12
Televisión|Canal N|N Portada|Ántero Flores Aráoz y Pedro Tenorio opinaron sobre incorporación de Luis Favre como asesor de César Acuña (Canal N)|El estratega político Luis Favre asesorará al candidato presidencial de Alianza Para el Progreso, César Acuña, confirmó hoy Anel Townsend, nueva integrante del mencionado partido político. .Ántero Flores Aráoz, presidente del partido Orden, dijo que esto demuestra que hay “plata como cancha” en la campaña de Acuña. En otro momento, dijo esperar que la Sunat fiscalice a Favre de igual modo que lo hace con los pequeños empresarios. Sobre la candidatura de Acuña, Flores Aráoz dijo que la publicidad de su universidad también le hace publicidad a él. .Por su parte, el analista político Pedro Tenorio señaló que Luis Favre ha tenido éxitos profesionales y que su contratación significará la inversión de un monto de dinero considerable. Sin embargo, dijo que el asesor de por sí no ganará una elección pues lo más importante es el candidato. En tal sentido, dijo que con la candidatura de César Acuña hay “materia prima” con la que Favre puede trabajar. .Tenorio también mencionó que Pedro Pablo Kuczyunski ha recurrido a los servicios del cubano-americano Mario Elgarresta. Además, criticó a Alan García por atribuir a los medios parcialidad con César Acuña y que Alejandro Toledo señale a la candidatura de Acuña aludiendo a cuantiosa inversión en campaña siendo que este expresidente tiene sobre señalamiento por el caso Ecoteva. Durante el diálogo se informó que en San Juan de Lurigancho se espera la presentación del candidato presidencial César Acuña, en un mitin por el aniversario del partido Alianza Para el Progreso. En la actividad se ha anunciado la presentación de varios artistas populares.|08/12/2015|18634||1331||Pedro Tenorio Narváez|César Acuña Peralta|Neutro|2015-12
Televisión|Canal N|Con otros ojos |Entrevista al comunicador Sandro Venturo (Canal N)|Entrevista. Sandro Venturo, comunicador, comentó acerca de los mensajes de los candidatos a la presidencia. Señaló que durante el CADE los candidatos se vieron obligados a emitir un mensaje que antes no habían tomado en cuenta. También, manifestó que los demás se vieron obligados a otorgar un mejor mensaje, a raíz de la subida de Acuña. Posteriormente, indicó que Keiko Fujimori ha mejorado en la comunicación de temas complicados, sin embargo aún le falta respuestas contundentes cuando se refiere al gobierno de su padre. Con respecto a la campaña de Pedro Pablo Kuczynski, sostuvo que no es conocido en zonas rurales. Sobre la candidatura de Alejandro Toledo, dijo que le da pena su manera cómica de comportarse. También, se refirió a las candidaturas de Julio Guzmán y Verónika Mendoza. .|16/12/2015|24167||1859||Sandro Venturo Schultz|César Acuña Peralta|Neutro|2015-12
Radio|Radio Nacional|Nacional en la Noticia|Entrevista a congresista Yehude Simon (Nacional)|Entrevista. El líder del Partido Humanista y congresista, Yehude Simon, refirió a la precandidatura de Gonzalo Guerra García a la presidencia en los comicios del 2016, asimismo, reveló que no participó directamente en dichas elecciones por la falta de unidad en la izquierda. En tanto, consideró que un gran porcentaje de electores aún no decide su voto, por tanto, es a ellos a quienes hay que dirigirse. De otro lado, Simon hizo un análisis de los candidatos como Alan García, Keiko Fujimori, César Acuña y Pedro Pablo Kuczynski, en función de posibles alianzas.|02/12/2015|1444.78||1363||Yehude Simon Munaro|César Acuña Peralta|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Rolando Reátegui: Carlos Raffo fue contratado por César Acuña|La columna del excongresista fujimorista Carlos Raffo publicada en diario Exitosa, donde presagia que la candidata Keiko Fujimori no pasará a segunda vuelta en las próximas elecciones, ha sacado 'chispas' en la bancada de Fuerza Popular.. .Rolando Reátegui, uno de los legisladores que le salió al frente, no descarta que Raffo haya sido contratado por el candidato presidencial de Alianza para el Progreso, César Acuña, con el propósito de atacar a Keiko.. .""Le tengo mucho cariño, es un gran comunicador. No sé quién lo ha contratado o con quién debe estar trabajando, debe ser con (César) Acuña o con cualquiera de los candidatos, pero creo que está errado"", manifestó..|11/12/2015|71.5||0||Rolando Reátegui Flores|César Acuña Peralta|Neutro|2015-12
Web|Perú 21|peru21.pe|Y cayó PPK... - Juan José Garrido|Si el primer salto de César Acuña en la intención de voto (del 4% al 9%) no tenía una clara explicación (la salida de Urresti, o la suma de votos de los candidatos “chicos”, o parte de esto más un poco de ppkausas), este segundo salto (del 9% al 12%) sí tiene un claro donante: Pedro P. Kuczynski. Mientras que el resto de candidatos se mantiene en su línea desde noviembre, PPK cae estrepitosamente, de 19% al 14%.|09/12/2015|1874.83|248.01|0||Juan José Garrido|César Acuña Peralta|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|¿Planchas para todos los gustos? - Arturo Maldonado|La elección de las planchas presidenciales es la noticia del día, aunque luego nos podamos olvidar de los nombres de los candidatos a vicepresidentes. En estas elecciones tenemos al menos 17 postulantes con sus respectivos candidatos a la primera y segunda vicepresidencia. (...) Así, Keiko Fujimori ha optado por un empresario vinculado al fujimorismo histórico con José Chlimper. Una posible explicación de esta decisión es moderar el giro al centro que está amagando la candidata, apelando a un ex ministro de su padre. Pedro Pablo Kuczynski ha optado por una receta similar. La elección de Mercedes Aráoz recalca el perfil técnico de la plancha, aunque le abre un flanco débil debido a los hechos en Bagua. César Acuña parece optar por una estrategia parecida. Anel Townsend y Humberto Lay no le hacen sombra a su figura. Este tipo de plancha no busca distraer la atención en figuras secundarias, sino centrar los reflectores en el rol principal. . Este parece ser el caso de Alejandro Toledo, quien lleva a dos líderes de Perú Posible, pero en su caso quizá sea un indicador más de soledad que de focalización. Alan García, en esta ocasión , ha innovado y ofrece una plancha dos por uno.|22/12/2015|2986.5|397.81|0|23|Arturo Maldonado|César Acuña Peralta|Neutro|2015-12
Web|Andina|andina.com.pe|En enero empezará ""lucha frontal"" por conquistar segundo lugar en encuestas|Los próximos meses de campaña electoral se caracterizarán por ser una ""lucha frontal"" por conquistar el segundo lugar de las preferencias electorales, en la que el factor Daniel Urresti jugará un rol importante, manifestó hoy el analista político, Luis Benavente. ""Se van a concentrar en una lucha frontal por el segundo lugar porque lo otro (buscar el primer lugar) va a llevar a un desgaste demasiado grande y las posibilidades son mínimas"", precisó. ..Por tanto, indicó que Pedro Pablo Kuczynski, Alan García, César Acuña y Alejandro Toledo, concentrarán sus estrategia de campaña en confrontar con sus oponentes directos para sumar más votos y alcanzar la segunda vuelta.|17/12/2015|98.6||0||Luis Benavente Gianella|César Acuña Peralta|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Basta de hipocresías en el 2016 - Fernando Vivas|(...) Acuña no es un enemigo del sistema, es purito statu quo, el candidato más peruano de todos, como dice el ‘acuñólogo’ Rodrigo Barrenechea. Entonces, estar contra él debiera equivaler a apostar por un cambio profundo. Sin embargo, no es esa la actitud que domina el voto por Keiko, PPK o Alan. ¿O me van a decir que estos tres son siquiera reformistas? Ante Acuña hay desde rechazo institucional al clientelismo hasta profundos miedos sociales.|30/12/2015|5994.53||0||Fernando Vivas Sabroso|César Acuña Peralta|Neutro|2015-12
Televisión|Latina|90 Segundos Sábados|Astrólogo Francisco Choy pronostica segunda vuelta entre Keiko y César Acuña (Canal 2)|El astrólogo Francisco Choy pronosticó que una probable segunda vuelta se daría entre los candidatos César Acuña y Keiko Fujimori.|26/12/2015|13495.68||528||Francisco Choy|César Acuña Peralta|Positivo|2015-12
Medio Impreso|La Razón|La Razón|El tiempo que se nos viene - Martín Belaunde M.|El 2016 es un año electoral en el cual el pueblo deberá decidir nuestro destino político para el próximo quinquenio, pero cuyas proyecciones pueden ser graves si el nuevo gobierno desarrolla una mala gestión o pretende perpetuarse. (...) El fujimorismo, con su candidata Keiko firme con un 30% en las encuestas, heredera política de su padre, pero discrepante de su progenitor por su deseo de superar los aspectos más ingratos de su gobierno. (...) ¿Qué ocurre con PPK? Se mantiene en segundo lugar pero 15 % por debajo de Keiko y con Acuña pisándole los talones. (...) ¿Y qué pasa con César Acuña y Alan García que se disputan el tercer lugar? (...) Finalmente en este cuadro, ¿qué pasa con Solidaridad, captará una parte del voto limeño de Castañeda superior al 50%? Eso depende del candidato Guerra García y más probablemente del propio Castañeda si decide invo!ucrarse en la Icampaña|30/12/2015|1395.93|237.18|0|6|Martin Belaunde Moreyra|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Del País|Del País|Álvaro Gutiérrez: Heredia apoyaría a Acuña para perpetuar impunidad|Álvaro Gutiérrez opinó que Nadine Heredia estaría apoyando a César Acuña, candidato presidencial por el Alianza Para el Progreso, porque éste podría darle impunidad. (…) Por otro lado la procuradora especializada en Lavado de Activos, Janet Briones, informó que en menos de dos meses se conocerán los resultados de la pericia grafotécnica realizada a la primera dama Nadine Heredia. Agregó que de ser necesarias más pruebas, el fiscal puede solicitarlas.|10/12/2015|656.6|156.37|0|3|Álvaro Gutiérrez Cueva|César Acuña Peralta|Negativo|2015-12
Medio Impreso|Correo|Correo|La César Vallejo retirará publicidad en la que aparece líder de APP|El presidente del Congreso, Luis Iberico, anunció ayer que la universidad César Vallejo, de la que es dueña el líder de su partido, César Acuña, retirará la publicidad en la que aparece el candidato presidencial. (...) Consultado sobre la decisión que pudiera tomar el Jurado Nacional de Elecciones (JNE), que investiga al partido de Acuña por infringir la norma electoral, declaró que aceptará lo que disponga la autoridad. “Somos un partido democrático y aceptaremos lo que diga la máxima entidad electoral”, declaró Iberico.|30/12/2015|1321.44|236.4|0|7|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Denuncian campaña política de alumnos de Universidad de Acuña|El hecho ocurrió el viernes 11 del presente mes. Un representante de la Universidad César Vallejo llamó a la directora Azucena de la Vega para que autorice el ingreso de un grupo de 10 alumnos a la Cuna Jardín N°017, a fin de organizar un ""compartir navideño’ con los menores. Pero ocurrió algo totalmente diferente a lo anunciado: un grupo de adultos realizó la actividad dentro del plantel, regalando pelotas y panetones, mientras que universitarios vestidos con polos con el logo y rostro de César Acuña, bajaron de un ónmibus con el distintivo de la UCV para recolectar datos de los padres de familia.(...) Cabe precisar, que la Superintendencia Nacional de Educación Superior Universitaria (Sunedu) investigará a las autoridades Universitarias que usen recursos de los centros educativos para fines políticos.|15/12/2015|5771.47|772.45|0|6|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
